"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"21",-0.164190912314005,-0.140874995027986,-0.198985166956374,0.00560419407116807,-0.0117139110966794,0.0628194104089398,0.0704091750741053,0.0192217524125398,1.0066542038511,-0.0193098800890102,0.0290821466327476,0.229046844690162,0.51119899664229,0.642544135590608,0.790035352253712,0.94857383555586,-0.0437775532004414,-0.0540973975867143,-0.0525480098313572,-0.0527214469815944,-0.0461663387401349,-0.0212459825641562,-0.0117531457509744,-0.00163494332066146,-0.0362739299490884,-0.030116912601985,0.0562742217837534,0.0461123344421605,0.0217228005356762,0.00984057964976547,-0.0114069098271878,-0.0168856916002301,-0.106157962447958,-0.0988651571811592,-0.0509003761874399,-0.0418071394158363,0.0406587540987919,-0.0481851521991851,-0.0198037603139132,0.00191767062784306,-0.00746517420195412,0.0375860150647657,-0.018034946450006,-0.039205417938853,0.0038972992746309,-0.0233722692075734,-0.0299684036775336,0.00460315287197894,1.01735171164549,0.982066934107123,0.74069311727187,0.466845673079887,0.332508319893422,0.193120506798468,0.0476709977842534,0.214174620020192,0.177010808359208,0.155392895902948,0.127390346519975,0.105402593994764,0.070331004222863,0.039482359237869,0.011320328573297,59484.4175665626
"22",-0.118389132710527,-0.0571111247576448,-0.133418176601487,0.0130417044757101,0.0152171086555809,0.0638596359369386,0.0697452305484933,0.018417245662632,1.00148586676879,-0.0174266601613066,-0.0645744221048198,0.178043809572965,0.45710249866391,0.65855879792263,0.786494899630521,0.9468480072635,-0.0425839219387879,-0.0356035118082326,-0.0588100636037511,-0.0538998494452086,-0.0382452202463786,-0.0199572268123175,-0.00774555959103816,-0.00123799312980818,-0.112431624887342,-0.0816070169882753,0.0174941895092828,0.0369075542868725,0.0453196769370462,-0.0146002331801206,-0.00347089511541101,-0.0187274511559713,-0.109075806699539,-0.115064790126509,-0.0589605358812938,-0.0355549644055544,0.0293932438162024,-0.0480051954280443,-0.0190135076529016,0.00300198184880054,-0.000579671057364019,0.00128048314936635,-0.0284121624128548,-0.0342037782814967,-0.00572261575483385,-0.0276592478884215,-0.0273642496498103,0.00439999988213446,0.997382834416418,1.06521742490414,0.79076797112734,0.511246859186739,0.319235378033256,0.195463738605257,0.0500188568996191,0.21531295867597,0.178522678698773,0.152283475490289,0.130337881533836,0.105973833018231,0.0705883450443552,0.0394517550808152,0.0115991117193199,59485.9484556982
"23",-0.172285103605248,-0.147043242219802,-0.112206272935877,-0.0205562861039952,0.0245353579049142,0.0733963104800633,0.0695485015335654,0.0207013889891168,1.02035020166592,-0.00315352716246567,0.00882028547227844,0.206466154679191,0.442694554660366,0.638784869674122,0.783646601695261,0.94780632067466,-0.045135570465295,-0.0548120428879967,-0.0560510818661299,-0.0564578079781348,-0.0377023784555707,-0.0198892886928325,-0.00714927192212074,-0.00132365230072509,-0.123943783540059,-0.0551971877740446,-0.02424826333145,0.0484208411786367,0.036240256690881,0.000699388839550064,-0.0101075937149671,-0.0167769952230259,-0.0999092112403717,-0.0985661127389029,-0.0520272502190475,-0.0265830548240399,0.0346236159295541,-0.0484775001904357,-0.0214001906152178,0.00186478032709542,0.000951400332735317,0.0244548984387428,-0.0228875207642932,-0.0230165849058443,-0.00682671442111621,-0.0250552324804971,-0.0293899345296288,0.00376601623672022,1.00665127658025,0.988347618734753,0.770447933188389,0.522578638485177,0.334808531692878,0.199964501112678,0.048011636387237,0.215572093599643,0.176481553032273,0.154272152922459,0.130269555656283,0.107501028127148,0.069675067095289,0.038854241026298,0.0115207362856444,59495.5926846351
"24",-0.139173981402897,-0.0978634129763582,-0.120147011222272,0.00299164993369621,0.0171099058900674,0.0794652960340604,0.0737912246883255,0.0193472749202947,1.00877498594429,0.0716451318740678,-0.0132011170631324,0.218191595381467,0.464679567036264,0.649301441699576,0.787710890974817,0.947955320963715,-0.053825190198016,-0.0455586960475953,-0.0540699242476553,-0.0537940285666205,-0.0463102776729772,-0.0203928585312396,-0.00971585269068512,-0.00181047380532906,-0.111319683071764,-0.0791272316986111,0.0163327242440616,0.0429388838577624,0.0128727037802278,-0.00436082869293308,-0.0162163997371206,-0.0163668031639655,-0.0968052694314732,-0.110339113792711,-0.0661018593075198,-0.0338598355657677,0.0360206912549323,-0.0545894628697153,-0.0224875953034422,0.00214914472728953,-0.00184374640691285,0.0150655094168238,-0.0343438136132872,-0.029010292026153,-0.00431764861130918,-0.0361077078483895,-0.0320175674300999,0.00315133881645126,0.919421008898586,1.00891919094237,0.751875503676517,0.50826266564057,0.324037864900641,0.195564639613936,0.0485192953750166,0.215720112942175,0.181696733539535,0.153755030758095,0.128777788369975,0.105377504320347,0.0712148279047436,0.0389599563392024,0.0115559392431706,59494.2938237021
"25",-0.120496951081939,-0.127324977080176,-0.139143605871868,-0.000450532717629941,0.0188279264753556,0.0636768897880572,0.080069329133163,0.0185792767665294,0.996688571835529,0.0771911108663187,0.0186791426758075,0.206829076473778,0.448649227014289,0.645431297460654,0.784094147427991,0.948791227396679,-0.0408599095801312,-0.0538982646111189,-0.0625398616749379,-0.0550510394752124,-0.0389279860550693,-0.0202753958223833,-0.00867000637225682,-0.00183190234663805,-0.0803162357818958,-0.0606407525461851,0.0301015815241553,0.0260282686971137,0.0133624871582854,0.00368481008728632,-0.0121630901481557,-0.01734810680909,-0.0954573547585855,-0.102776027232854,-0.0474835136443266,-0.0356437065769351,0.0370539765768327,-0.0466409364983076,-0.023725050710422,0.0019702771473354,0.000119127379315916,0.0219572202682419,-0.0189957656017803,-0.039170973504494,-0.00868809283323356,-0.0219276753636562,-0.0347882218022567,0.00340144396475779,0.922408779147256,0.979956400319796,0.767266977593332,0.523228951863343,0.329443451267389,0.196819593898545,0.0479474536690606,0.214019062369955,0.184447380805002,0.158072736086571,0.127765723463195,0.107779181387275,0.0706579244002737,0.0392895814488854,0.0115494163591791,59490.8244817859
"26",-0.0940924069965084,-0.139157209010849,-0.204635687871122,-0.0184685888740646,0.0134982307662561,0.067787684009984,0.0656183427385262,0.019981084232943,0.995073224574667,0.00256371271020231,0.00353145980245919,0.169369660932711,0.46111727562157,0.649737961549776,0.794073007200152,0.947581845379448,-0.03824501558708,-0.0537822330360851,-0.0668052068606539,-0.0593907419375219,-0.0399577803294402,-0.0236301063882068,-0.0107100814447743,-0.0010066487535553,-0.129333286749849,-0.038270667672577,0.0581592948338551,0.0771624509361147,0.0261714071360498,0.00438629613405884,-0.00731286266799214,-0.0178602690312734,-0.0988728224569282,-0.0868683983773125,-0.0365540799016178,-0.0331548156963506,0.0293100085337921,-0.0520144942499619,-0.0207040283653236,0.00214617597514214,-0.0169856861844654,0.0407096772083342,-0.00867834301994746,-0.0268086070666701,-0.00570374839019777,-0.0252053234751302,-0.031351181766691,0.00370607515794757,0.994470383724121,1.01133238496851,0.805560617558393,0.510732571824657,0.324536503416467,0.189984725752876,0.0485721374343558,0.214166030943756,0.179351059751758,0.152705335674545,0.128704260412267,0.105971919533785,0.0709019994411407,0.039564338931808,0.0116830406267446,59491.0768851245
"27",-0.162157639465163,-0.152550192227108,-0.139853226432358,0.0149052195037519,0.0200624886117692,0.0602048757020607,0.0767585259840004,0.019711206285695,1.0089365928311,0.0644763683447196,-0.0165660903949226,0.229954461923226,0.458411008560974,0.646030409054631,0.785170701999619,0.947429420374334,-0.0413933334412277,-0.0479625556936306,-0.0477074840303988,-0.0596170830085337,-0.0398579242887786,-0.0190205113184831,-0.00641965553745044,-0.00177364188392447,-0.0741561130549215,-0.06366885725453,0.00746352135300761,0.035490085477918,0.00625442600305133,-0.00789419989780133,-0.0163202074342673,-0.0172451038152947,-0.0832797655345574,-0.104556552324661,-0.0643083007454558,-0.0364937900689063,0.0359107080451772,-0.0449857059994508,-0.0230388086266421,0.00177630486418821,-0.00175849414352615,0.0210653783982127,-0.0306529349286546,-0.0317006296778335,-0.00807967388752541,-0.0234992193806761,-0.0325568255020902,0.00386680227061887,0.942374552918721,1.01957436738685,0.738893484750617,0.512502889126391,0.331777567614915,0.196904785586619,0.0489751991671393,0.216423510878791,0.178485009489102,0.15639673469668,0.129914884847764,0.106252820638565,0.0715280208335479,0.0395452613886814,0.0114668853979376,59495.1704913594
"28",-0.119143325273524,-0.0906711593544473,-0.127431472071348,-0.0295942784319625,0.00466465306947881,0.0821644176569093,0.07370261523182,0.0168404915524665,1.00080016851328,-0.0235631082807479,0.0126822347852061,0.199649400033377,0.463099690479783,0.637381029241508,0.786637666386668,0.948645671356601,-0.0409516950601483,-0.0404085097664559,-0.0546378538483597,-0.0557908360013692,-0.0382123667620508,-0.0192309652163064,-0.00909866603172723,-0.00143555795396005,-0.112276714359208,-0.0791536560765681,0.00355645187355452,0.0476951507018674,0.016674640577713,-0.011484690842979,-0.0194065067703597,-0.0150576470262369,-0.0919340571653931,-0.105622770304652,-0.0520937073933878,-0.0324378989448518,0.0398489924459912,-0.0540413148354172,-0.0216213838922578,0.00201386686993643,-0.00627532080626145,0.0165966558034076,-0.0226072668383938,-0.0267851418689661,-0.000951518872205614,-0.0258417609330988,-0.0302064879385371,0.00352833913699003,1.01101789649071,0.9862382843344,0.780954907094229,0.510814105850304,0.33479320959429,0.197192291609221,0.0482693817348353,0.216448503067404,0.180387169391598,0.152263683771972,0.129397276691888,0.107715040371746,0.0707625654741443,0.0394900615306315,0.0118102671435528,59500.7600591751
"29",-0.134500393587685,-0.135065449018864,-0.14117342083428,0.0188779700701348,0.00981199834980396,0.0858485853170686,0.0784661029568375,0.0172250989089792,0.996518812474622,-0.0310478311361317,-0.0502854754214061,0.194139903989464,0.471092651258103,0.641417648030761,0.785476243546258,0.947540412411586,-0.0519455553531856,-0.0385999611666424,-0.0566874084093812,-0.0442166836873541,-0.0446222229451423,-0.0210651208531909,-0.00552854137072751,-0.00150722241564772,-0.0233492165779734,-0.054006775829742,0.0341607565032171,0.0307670467857176,0.0258036258254245,-0.00962297851089798,-0.0141901228697944,-0.0143316001064564,-0.103108625607406,-0.0980872220937122,-0.056645313184273,-0.0420971563478309,0.0383777385591741,-0.0546713351651332,-0.0228726945542267,0.0023351169852491,-0.01327308235908,0.0287095912708568,-0.0397392611220013,-0.0334073310864317,-0.000586097932950527,-0.0281897658146018,-0.0310006634882166,0.00374054134286632,1.02876700139483,1.05206253730251,0.77192229528888,0.499446489071742,0.32976651091625,0.195366053687315,0.0491364820067798,0.215853503457641,0.176010767768452,0.156419960076125,0.128821066097475,0.106805223415453,0.0712116632967024,0.03947799470787,0.0114105370209522,59490.9831575503
"30",-0.161725210832369,-0.126462386292828,-0.144984258994689,-0.000562695831311218,0.0102909600683322,0.0661102060746391,0.0741576678306501,0.0179828243224244,1.0056908767584,-0.0591384709025483,-0.0519145451811963,0.210019278184268,0.459232010991465,0.643934595561461,0.795724411319315,0.948502584123962,-0.0462929004000174,-0.0597545562450849,-0.0558925292210059,-0.0535701852191058,-0.0371026250279927,-0.0232263487687153,-0.0120318600769676,-0.00176116327138915,-0.0517910266157502,-0.0649232318948343,0.0204049688487341,0.0388921301741668,0.0228014021550866,-0.00269229858046493,-0.0108681204271223,-0.0153830018880176,-0.0928273692485984,-0.102931061090387,-0.0657926823508559,-0.0334752141867325,0.0359740899712528,-0.0475062451668443,-0.0246484113524626,0.0026121874184712,0.00307886899901381,0.0287780202517708,-0.0219998126813081,-0.0328752806990052,-0.00333251144046453,-0.0251092486731517,-0.0326482184236958,0.00436148730287812,1.06003495801356,1.05651525539722,0.761283715488866,0.511586598676158,0.333003904307652,0.18696189098029,0.0480862822331385,0.218170461496673,0.176686204229812,0.156440927995254,0.127238809161087,0.106964507842122,0.070802933940642,0.039020213881572,0.0113763312045496,59494.3278643917
"31",-0.141504627602586,-0.107291290072921,-0.120176700548492,-0.0050947260157929,0.00915306596892531,0.0751810017911351,0.0656605577067406,0.0195584444583466,1.00558707023898,-0.00426192436226314,-0.00429317482856446,0.199416879690128,0.489731006091141,0.63488729160402,0.785937455677081,0.947605033319468,-0.0471974778327084,-0.0509097630279638,-0.057062500936578,-0.0591186127861553,-0.040955626440317,-0.0177117291731483,-0.00842277834790992,-0.000120211149148076,-0.0744574192416761,-0.073232262708902,-0.00982998500744364,0.030189780672846,0.0195492687067418,-0.00803632716097207,-0.00796209201154525,-0.0178779063825085,-0.0996528405751245,-0.111912973888965,-0.0450305945157074,-0.0262521912275314,0.0305392881514146,-0.0479281770455392,-0.0216366709597786,0.00202289673273724,-0.0087029543539974,0.0202883351562738,-0.0240716827634993,-0.0241937345580615,-0.00636559670176507,-0.0299107716307046,-0.0287926611824574,0.00373520062437745,0.999410037550681,1.00130654331051,0.775468242435751,0.482874475897336,0.338649088650737,0.19880547090587,0.0486895886876061,0.219503620746679,0.177316499884939,0.153521190402545,0.129772240542033,0.106559736242522,0.0696651062046789,0.0391343299039591,0.011472901280755,59497.4188232769
"32",-0.155462269314406,-0.0833327476673716,-0.123080166730816,-0.0439862382009049,-0.00597105014621463,0.059060818832615,0.0723040098504864,0.0179074712023965,1.01477195043363,0.0167483504487519,0.0222496124206899,0.20095405015807,0.474676486091957,0.652343930223013,0.790410927943357,0.94869775212353,-0.0455396571754932,-0.0524207282512737,-0.0475336863879123,-0.057852544841579,-0.0401933658622295,-0.0211295658850083,-0.00834426062945255,-0.00169737129720859,-0.135132840860539,-0.0743081838483712,-0.023973557301427,0.0761593808391137,0.0641066967868397,0.0155232732903691,-0.0170377385168757,-0.0146333715613043,-0.0799723491794408,-0.108911974232963,-0.0600600383927213,-0.0248462911060735,0.0391131018882481,-0.0538742446918328,-0.0215518104020489,0.00204728374647923,0.00329718215548185,0.0204177534264749,-0.0266997787954631,-0.0258197750190916,-0.00444385029726454,-0.0230017480973955,-0.0301720304877708,0.00444149348190349,0.971384401935594,0.978618025564329,0.780209823113673,0.497234868505191,0.322756783097721,0.192792456528192,0.0477687876836947,0.219122126807697,0.180177589269256,0.152785336207457,0.129597077206914,0.108012441650681,0.0719595946314403,0.0404521833512768,0.0114612300226037,59481.8961366988
"33",-0.15350004712362,-0.139681914602047,-0.146335088788453,-0.0100462849510037,-0.00702301419897917,0.0654890156479461,0.0780549182490988,0.0199805929173735,1.01098745892644,-0.0208942681730305,0.0133628041170657,0.247359912774806,0.482962717997806,0.644180591346348,0.78890771189872,0.948828657563534,-0.0486884181931556,-0.0439471350279363,-0.0682114568839414,-0.0634791503630038,-0.0417879595733922,-0.0206101873499646,-0.00896512103901909,-0.00168488476876165,-0.0983789255900052,-0.047517059341965,0.0036357672983307,0.0495950851634507,0.0328704813886524,-0.00158521933392557,-0.0167364276450366,-0.0177473637885729,-0.106408339009785,-0.104996616853582,-0.0592830159610433,-0.0387208132259386,0.0388684558646928,-0.0507623599049334,-0.0236611013133146,0.00213227918411303,-0.00642871557755318,0.0229426655860198,-0.0297833412486979,-0.0250505422458073,0.000384345865435119,-0.0302914822786646,-0.0306114638667065,0.00341822260023828,1.02114949138863,0.99379474100701,0.726466397641799,0.491776787432444,0.332735588050101,0.1927462453605,0.0472978055297437,0.219907742433782,0.181628269945115,0.155294656290159,0.12997277343426,0.106732326586655,0.0701014772638196,0.0390564145091296,0.0113910447209025,59492.2326910767
"34",-0.165725856202897,-0.113506154374519,-0.144169428370675,-0.00986966041656017,-0.00769860091960514,0.064241601420724,0.0731579008316483,0.0167939306972223,1.01550694257479,-0.0278565399310249,-0.0426765956214433,0.206479052729285,0.47987873355047,0.646234702120436,0.786939366455879,0.948691712575318,-0.0546606687674675,-0.052555822998061,-0.0622647169952118,-0.0437738112022855,-0.0447095383455568,-0.0187043149404095,-0.011283530284718,-0.00116366471621653,-0.107977870872017,-0.0140993937079547,0.0385680098809002,0.0240196170730773,0.0432656393168074,0.00385775492145708,-0.00800754726172948,-0.014151464281569,-0.0808290716042088,-0.101447694771897,-0.0525447261787331,-0.0285250408146673,0.0379828197583615,-0.0465087795087954,-0.0227496949501094,0.0025641758806379,0.0086789319872395,0.0333183306525694,-0.0181847047620082,-0.0218658583703007,-0.00139470502248583,-0.0286068723072463,-0.030504356657212,0.00406983487042178,1.0149204161777,1.04343661349286,0.76853323606835,0.494781461802275,0.328373738378662,0.195839506146463,0.0478991213387436,0.214654023430111,0.180354847858979,0.155720321401734,0.128349423564225,0.107589952552582,0.070373667922021,0.0396439070410762,0.011584170556391,59494.4232266506
"35",-0.156408521702527,-0.10297991000198,-0.158307340020402,-0.0377639535137329,0.0120575371286492,0.0722713361213745,0.0659480466404218,0.0193041279297783,1.00687236823927,-0.0146272964817904,0.0165524484291629,0.202341896830305,0.477161977362559,0.643670624694243,0.797167267007902,0.946907826801291,-0.0402205420914985,-0.0503653682817764,-0.0583232001442484,-0.0553122804181739,-0.0413834288556041,-0.0158429748118976,-0.0110646355219409,-0.00110196192974936,-0.0669060663042999,-0.06572548088732,-0.00270385825756057,0.076867727596792,0.0512335833703083,-0.0100593094530885,-0.0125735774528429,-0.0165109757327544,-0.103195278652905,-0.105191619846142,-0.0409775534784364,-0.0293411015547763,0.0324114108251897,-0.0501262500683809,-0.0187605643067174,0.00234461714023555,-0.0114468713038854,0.0280076793965762,-0.0132605558833268,-0.0260876170371608,-0.00624591008828035,-0.0256126343022939,-0.0299294840005078,0.00393803638128545,1.00637758893714,0.990783054298645,0.775370641266434,0.490312212327393,0.331024903479121,0.187418728647491,0.04949514408376,0.213041789175481,0.177518122387184,0.150589803213446,0.128584428436922,0.106718197566843,0.0710200092177502,0.0386291062568311,0.0116168314852679,59494.8776841872
"36",-0.182095705779286,-0.108954973359438,-0.120210948303665,-0.0113810586372686,-0.0104703049236405,0.0624506487309755,0.0730231985045195,0.0170232374653301,1.01599698814587,-0.00133307397032756,-0.0870016216393205,0.213448521247974,0.473392512533184,0.640872515625428,0.789850956195572,0.948238864875507,-0.0356052489591852,-0.0538186145274301,-0.0517527161746448,-0.061096389705212,-0.0453043077940653,-0.0249184096925931,-0.0113144199269112,-0.0014051904365268,-0.100349273381187,-0.0815999751586166,0.0140758552670591,0.0703956611701129,0.0416811363902535,0.00525305268686322,-0.00821672276287726,-0.0141559896197315,-0.0927505722285449,-0.0886569550127421,-0.0518832797531939,-0.028432396135923,0.0419049626034771,-0.0449883612179971,-0.0211962272663789,0.00221628622881356,-0.0055903784232159,0.0249329717236726,-0.0234160202068666,-0.031513252302369,0.00530095081410036,-0.0270917287520694,-0.0286318804498573,0.00334657470711867,0.995605016946902,1.08147990435542,0.758839522840705,0.501161122356627,0.336255016862829,0.192049599583748,0.0485951407327029,0.211355931096534,0.178986457732269,0.158225678800994,0.129134050202493,0.105782934938287,0.0716351697189912,0.038782416723496,0.0115234489580462,59490.0340311823
"37",-0.0816740414914848,-0.0845821136287205,-0.140981298141782,-0.0251884253966289,0.0167650440941308,0.0574541853825757,0.0748826928107911,0.0194479293196918,0.990596956202171,-0.105782653049109,0.0422804236981517,0.204165483221749,0.467107845547367,0.642351158853005,0.78772060247203,0.946924274866157,-0.0460661208323318,-0.0498287161716201,-0.068392386557272,-0.0462893310764931,-0.0394886987038301,-0.0224147139614426,-0.00842722486934175,-0.00130282449804472,-0.0954506372771219,-0.0612626148438566,0.031199881436378,0.0626961811417237,0.0259925049177707,0.0217876376512082,-0.0203211293169091,-0.0151556387876172,-0.102403170576072,-0.106858762264136,-0.0562107458204326,-0.029488115857442,0.0376776164382124,-0.0431570938901574,-0.0178480357829927,0.0018870555713438,-0.0219243650034939,0.012004437626867,-0.0211451618137569,-0.023090976912727,-4.34310658432927e-05,-0.0268473218322535,-0.0277972309401604,0.00332397075679705,1.09221664997107,0.958801678444784,0.771064526725114,0.500350325732019,0.332991499108562,0.194449415754224,0.0493746104780287,0.217857366783423,0.176853698740968,0.15252797777668,0.131257619585361,0.104814087145467,0.0710011833698094,0.0389335390090575,0.0116018378359397,59485.7703475167
