draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
1670,12054.991582402137,0.8595964053868017,0.025731010478064465,7.0,127.0,0.0,-12051.478317950774,-0.24978385421489835,0.7260649576437777,0.2707228593959589,0.3048225272201384,0.13685891386516613
1671,12058.527014899604,0.9998311953453783,0.027611744434291367,6.0,95.0,0.0,-12053.65214740187,-0.26025056808090935,0.7071221714629258,0.29129469056380913,0.3161756749844134,0.1339359118130979
1672,12057.281695004509,0.9884803505255833,0.02320372495041992,6.0,127.0,0.0,-12049.945637824549,-0.23932237379306878,0.7042787658030175,0.28825485546316737,0.31843061417061114,0.13588792177529313
1673,12057.010375287959,0.9747625341146697,0.027567250146182155,7.0,127.0,0.0,-12053.233228949975,-0.24994075837454827,0.7183358190160807,0.27769379697835367,0.3154705911233963,0.132850177865213
1674,12056.541768843761,0.9999967165517595,0.025731010478064465,5.0,63.0,0.0,-12054.263371832165,-0.24992822409606089,0.7244314154842555,0.2725894965590649,0.30566087108338014,0.13617459945738594
1675,12056.936546992612,0.8596423089501365,0.027611744434291367,6.0,63.0,0.0,-12055.595417535518,-0.2682981499164729,0.7121195987213402,0.28772707475675474,0.3205331754940723,0.1349744618198523
1676,12057.353973541072,0.9871737661908628,0.02320372495041992,6.0,63.0,0.0,-12056.720874090057,-0.24128591546327693,0.7033650705699831,0.2897596156397756,0.31862661776551743,0.13605388166161853
1677,12058.381777729795,0.999992660803062,0.027567250146182155,7.0,255.0,0.0,-12056.130006886242,-0.2564726746283816,0.7062947055104791,0.2912091397740154,0.31672647759992784,0.1328905198477085
1678,12057.921553652712,0.9389276501235013,0.025731010478064465,7.0,127.0,0.0,-12054.046092050807,-0.2629366096571225,0.717396605665477,0.2811679288268236,0.31937582562503547,0.1346351917905105
1679,12057.031895046746,0.8822152624749252,0.027611744434291367,6.0,63.0,0.0,-12054.303925739494,-0.2665002680223085,0.7142279481329153,0.28511348944704085,0.3233859929698889,0.13517987657614572
1680,12058.383402995274,0.8510309300894178,0.02320372495041992,6.0,83.0,0.0,-12054.495555917643,-0.24723191821755888,0.696882765599096,0.299199163906329,0.31161304247256716,0.13488690656930816
1681,12058.704090173698,0.8441930713260994,0.027567250146182155,7.0,127.0,0.0,-12056.70384026268,-0.24011707536456353,0.6957386037233597,0.29787803386441886,0.31357108737407413,0.13512002574695553
1682,12057.46163264748,0.9714472924229234,0.025731010478064465,7.0,127.0,0.0,-12055.8063602617,-0.2403728144563536,0.7127813868422571,0.2819175695840241,0.3061436834707671,0.13554770796810323
1683,12057.132159534647,0.6214435573207673,0.027611744434291367,7.0,127.0,0.0,-12052.705856476794,-0.2391189425826549,0.7114699625366462,0.2832832190780176,0.30545802622974666,0.13449485574007577
1684,12058.227482781409,0.958852422132572,0.02320372495041992,7.0,127.0,0.0,-12056.836252681804,-0.23810991148529065,0.6903809635867199,0.3023966191384051,0.3144434899665934,0.1351181655869506
1685,12057.90932038496,0.8795582603472244,0.027567250146182155,7.0,127.0,0.0,-12056.552503391807,-0.24720356983276853,0.7030035118579484,0.29149782732192875,0.3157020951230658,0.13291890136005058
1686,12057.215418639842,0.9799951672464284,0.025731010478064465,7.0,127.0,0.0,-12055.544860715336,-0.2508614528613205,0.7254087521638772,0.27084159491381465,0.3106373403548716,0.13575225532775587
1687,12057.112305746206,0.9980450240485919,0.027611744434291367,6.0,63.0,0.0,-12055.76423533334,-0.23546158998537856,0.7124730821851691,0.2794173837464032,0.3086033845581168,0.13344904406820968
1688,12058.690072543752,0.9447352593357905,0.02320372495041992,7.0,127.0,0.0,-12054.445368786426,-0.2434360030469178,0.6990062080365598,0.29455779643465263,0.3184910953394978,0.13318361360706132
1689,12059.166447383535,0.9731723034414058,0.027567250146182155,7.0,127.0,0.0,-12057.404476542626,-0.24749964499705918,0.7099520366756309,0.28517581144933535,0.31280917236713757,0.13477953175377028
1690,12057.456515253876,0.9882062230639407,0.025731010478064465,7.0,255.0,0.0,-12055.42842546068,-0.2393655746568545,0.6870245358384667,0.3056540718743653,0.32009979023049756,0.13295032617298097
1691,12055.081595858654,0.9998199202181539,0.027611744434291367,7.0,127.0,0.0,-12053.471834946675,-0.23524521914742197,0.7153004159722787,0.27700644603515534,0.3050322877727568,0.13646059588163367
1692,12057.098024817635,0.881766465881784,0.02320372495041992,7.0,255.0,0.0,-12055.687392292597,-0.2524203965139931,0.7068610727632216,0.28810828495091123,0.32117130932074,0.13317750577528353
1693,12056.803558204181,0.9954882335538486,0.027567250146182155,6.0,127.0,0.0,-12055.467685904221,-0.25776709900545336,0.7078344015059709,0.29097290438265516,0.3113500771199741,0.13630691812674126
1694,12058.642356670865,0.9791044632643281,0.025731010478064465,6.0,127.0,0.0,-12055.902976839647,-0.25527730948031013,0.6956559529834857,0.30122544078703084,0.3187841302398794,0.13453021906282223
1695,12057.409409697922,0.9992029823379902,0.027611744434291367,6.0,63.0,0.0,-12054.791062245911,-0.24409498167550453,0.7152212892639133,0.27997132531762015,0.3054583649541471,0.13579280830947987
1696,12056.831861173292,0.9119083571235601,0.02320372495041992,5.0,51.0,0.0,-12053.628350062447,-0.2541460523774643,0.7064659382101764,0.28993511648835096,0.31383570775820613,0.1334258713641355
1697,12058.212631383665,0.9663752907247969,0.027567250146182155,7.0,127.0,0.0,-12056.047430561146,-0.23812186616773698,0.7080674349985695,0.28463322413638187,0.31389158137023837,0.13536254906117107
1698,12057.007665624375,0.9500947830428074,0.025731010478064465,7.0,127.0,0.0,-12054.709063921182,-0.25362421178269073,0.7140813352146446,0.2820149455062868,0.3190770711528504,0.13241022420692602
1699,12057.483875002254,0.9658854514486672,0.027611744434291367,7.0,127.0,0.0,-12055.804198197042,-0.2456452014065351,0.7176338305707947,0.2786622513460037,0.30258630488303645,0.13503738807980742
1700,12056.23267527224,0.9501399388031174,0.02320372495041992,6.0,91.0,0.0,-12053.570236371736,-0.2455323048254704,0.7032857713235229,0.2906521042310367,0.31247443460883917,0.1339696726294911
1701,12057.372513313967,0.9004219772119515,0.027567250146182155,7.0,127.0,0.0,-12056.271201676516,-0.23555050173948722,0.7034699747440463,0.2874868260739944,0.31658033645701333,0.13510128095034687
1702,12057.51766571272,0.7263478166239151,0.025731010478064465,7.0,127.0,0.0,-12052.76076649928,-0.2629932868154272,0.7162276144931307,0.2834297575118728,0.317982145222067,0.13433476971027825
1703,12055.958103905918,0.893873644566278,0.027611744434291367,6.0,127.0,0.0,-12053.622760728675,-0.2455152156947274,0.7142991994415602,0.281340966481405,0.30573767287272136,0.13673435032453266
1704,12055.603433096712,0.9968241127259786,0.02320372495041992,7.0,143.0,0.0,-12053.725351493567,-0.24003726886035753,0.6852516792394976,0.30597192192574746,0.32368216405297656,0.13491613669336996
1705,12057.685535526656,0.9996527785757393,0.027567250146182155,6.0,127.0,0.0,-12056.31487211514,-0.2398502456249522,0.7013722178176245,0.292455968720831,0.31192240002028027,0.13601556619223165
1706,12058.023696857219,0.9152882325123124,0.025731010478064465,7.0,255.0,0.0,-12053.765718749337,-0.25085312722453096,0.6862641605800054,0.30959024479343766,0.32146716986150026,0.13376536018970395
1707,12053.725590091197,0.7585474628597203,0.027611744434291367,7.0,127.0,0.0,-12050.204759811448,-0.2263338712331803,0.7027276731005567,0.28635075201589366,0.3079995160206016,0.13579829210168645
1708,12056.676714556754,0.9966281497835289,0.02320372495041992,7.0,231.0,0.0,-12054.165454304682,-0.26778363061733057,0.7010952373875848,0.2986020138575235,0.32182376175446764,0.13435968138882395
1709,12057.48915183288,0.9999329598457246,0.027567250146182155,7.0,127.0,0.0,-12055.499893888102,-0.2569792092095702,0.7045453014675352,0.29451662904048176,0.31011837514323815,0.13510678811693191
1710,12056.660860543592,0.9736914340170773,0.025731010478064465,6.0,63.0,0.0,-12056.507584058882,-0.25597030972201773,0.6859876501981923,0.3117720696167549,0.3202027085153854,0.13336700818805963
1711,12059.263514961769,0.97683991827564,0.027611744434291367,7.0,127.0,0.0,-12053.243169184805,-0.2538657750610273,0.7098223614979212,0.2873849533465934,0.3135283669657772,0.13482615888111132
1712,12057.293268145148,0.9910746178405637,0.02320372495041992,7.0,127.0,0.0,-12055.792126361594,-0.2649765823103437,0.7006484134071447,0.2983926761484397,0.32115736498958813,0.13469750892277757
1713,12059.177613672824,0.999978509893073,0.027567250146182155,7.0,127.0,0.0,-12056.007450368676,-0.2521822526359696,0.7088590037943574,0.2881755851486401,0.31302991852263884,0.13375918396031874
1714,12057.799995442881,0.9981420576435347,0.025731010478064465,7.0,127.0,0.0,-12054.918338728996,-0.24644815478689425,0.7036815020863657,0.2904744289772423,0.3203838374838463,0.1326943993872062
1715,12055.637388063447,0.39442551568494083,0.027611744434291367,2.0,3.0,0.0,-12054.376332015527,-0.253736120108563,0.7102635383045288,0.28809539991231226,0.31368548468684726,0.13482035018120567
1716,12057.401359032812,0.9759348704496406,0.02320372495041992,7.0,127.0,0.0,-12056.046806008457,-0.2544814890807348,0.6979976569205195,0.29748491649679787,0.32383053918146854,0.13532639749645003
1717,12058.589137964535,0.9955432329261291,0.027567250146182155,7.0,127.0,0.0,-12058.125209615293,-0.24406380198588057,0.7149215292522382,0.27905074935703517,0.3130560547258398,0.13383464672479514
1718,12058.656514973194,0.997321398485564,0.025731010478064465,7.0,127.0,0.0,-12057.50616368961,-0.2563100397849108,0.7065545147367911,0.2915728420462612,0.31324333044290226,0.13519994807086655
1719,12056.739304980692,0.9954363287470198,0.027611744434291367,6.0,99.0,0.0,-12054.47612197028,-0.2511002326123553,0.7050356738294266,0.2920495264282148,0.31643406845871647,0.1351323449695831
1720,12056.526748290116,0.9983303128559285,0.02320372495041992,7.0,127.0,0.0,-12054.766114410308,-0.2622622468588963,0.6974136794801176,0.30170448305384373,0.3192756347980341,0.13619746627498944
1721,12058.04860577908,0.9453291655093633,0.027567250146182155,6.0,63.0,0.0,-12057.404633218075,-0.2398577584052198,0.7133428354513098,0.28006570500520783,0.312557600597679,0.13342294367917712
1722,12058.29220124474,0.978729018628233,0.025731010478064465,7.0,127.0,0.0,-12057.089967606493,-0.256758434636926,0.713526000503012,0.28352892072309,0.3204311165995861,0.13494429335789776
1723,12057.670190348339,0.8719871744017672,0.027611744434291367,5.0,35.0,0.0,-12054.459986612048,-0.2515395767159856,0.7050930428210354,0.29214413760396607,0.31433583425559986,0.13544564507531864
1724,12056.288654445114,0.8613942690978375,0.02320372495041992,2.0,7.0,0.0,-12054.954447962518,-0.2626283840248856,0.6970350780214829,0.30199347931076,0.31919039139013544,0.1361944138917263
1725,12056.880149280101,0.8646547091144873,0.027567250146182155,7.0,255.0,0.0,-12054.634304400433,-0.2505599828759259,0.6840678065848792,0.31223971799913625,0.3200200204945201,0.1333708398359302
1726,12058.607833218408,0.5601370596132749,0.025731010478064465,5.0,59.0,0.0,-12052.498390512881,-0.2578924873971599,0.7174837035219339,0.28107729163124034,0.31248333473639345,0.13490274172249841
1727,12056.39206357433,0.7832013013934922,0.027611744434291367,4.0,23.0,0.0,-12054.385841297217,-0.2505593269196275,0.707816763248389,0.28948543882329925,0.31406773876922833,0.1349842839687602
1728,12055.608327785541,0.9445326013560014,0.02320372495041992,7.0,255.0,0.0,-12053.222952419757,-0.23820208358039505,0.7234592566899072,0.2699463900828486,0.3084419522783441,0.13271562092705774
1729,12053.739663762195,0.9359426780692987,0.027567250146182155,7.0,127.0,0.0,-12050.333306171271,-0.22421354809142058,0.7030028397701519,0.28619365977186123,0.31040113128086094,0.13188166420603645
1730,12056.371191615608,0.7284055918213699,0.025731010478064465,5.0,35.0,0.0,-12054.55031181958,-0.2585265320622759,0.7160359406182769,0.2822433310312189,0.30915017673217454,0.13513534892642523
1731,12057.507613648313,1.0,0.027611744434291367,2.0,7.0,0.0,-12055.883217952443,-0.25032429586195504,0.7077222362800916,0.28928064512985424,0.31408148675396375,0.13497758574066182
1732,12058.825184122632,0.9952053299722651,0.02320372495041992,7.0,255.0,0.0,-12053.613918579444,-0.23782114520265238,0.698917247231796,0.29419881824813676,0.3110367779107061,0.13456276137568246
1733,12054.85669002988,0.9213751464531756,0.027567250146182155,6.0,63.0,0.0,-12052.437303908511,-0.22720695561977877,0.6992893077440266,0.29018436448726415,0.3114462785496734,0.132196821665068
1734,12057.105798335444,0.983624839803329,0.025731010478064465,7.0,255.0,0.0,-12054.904248005234,-0.25362230473389374,0.7037562280185918,0.29147449665058883,0.3225802910906571,0.13311014601652046
1735,12056.973228401304,0.9998574259801233,0.027611744434291367,6.0,127.0,0.0,-12053.700110853193,-0.2396815292442836,0.7085028188064619,0.2841304947176107,0.31673444103983633,0.13616953262942932
